1.7448e-48,0.055119,0.051798
1.6668e-48,0.054869,0.052119
1.5781e-48,0.054619,0.052439
1.4786e-48,0.05437,0.052757
1.3683e-48,0.054123,0.053071
1.2471e-48,0.053877,0.053381
1.1148e-48,0.053633,0.053687
9.715e-49,0.053392,0.053989
8.1722e-49,0.053153,0.054285
6.5203e-49,0.052918,0.054576
4.7607e-49,0.052686,0.054861
2.8952e-49,0.052457,0.055139
9.2618e-50,0.052233,0.05541
-1.1436e-49,0.052014,0.055675
-3.3106e-49,0.051799,0.055932
-5.571e-49,0.051589,0.056181
-7.9201e-49,0.051384,0.056422
-1.0353e-48,0.051185,0.056655
-1.2864e-48,0.050992,0.05688
-1.5446e-48,0.050804,0.057096
-1.8093e-48,0.050623,0.057303
-2.0797e-48,0.050448,0.057502
-2.355e-48,0.050279,0.057692
-2.6344e-48,0.050117,0.057873
-2.9169e-48,0.049961,0.058046
-3.2014e-48,0.049812,0.058209
-3.4871e-48,0.049669,0.058365
-3.7727e-48,0.049533,0.058511
-4.0571e-48,0.049404,0.058649
-4.3391e-48,0.049282,0.058779
-4.6175e-48,0.049167,0.058901
-4.8909e-48,0.049058,0.059015
-5.1579e-48,0.048956,0.059121
-5.4173e-48,0.04886,0.05922
-5.6676e-48,0.04877,0.059312
-5.9072e-48,0.048687,0.059397
-6.1347e-48,0.04861,0.059475
-6.3487e-48,0.04854,0.059546
-6.5475e-48,0.048474,0.059612
-6.7296e-48,0.048415,0.059671
-6.8935e-48,0.048361,0.059726
-7.0376e-48,0.048313,0.059774
-7.1603e-48,0.048269,0.059819
-7.2601e-48,0.048231,0.059858
-7.3355e-48,0.048197,0.059893
-7.3849e-48,0.048167,0.059924
-7.4069e-48,0.048142,0.059952
-7.4e-48,0.048121,0.059976
-7.3628e-48,0.048103,0.059997
-7.294e-48,0.048089,0.060015
-7.1924e-48,0.048078,0.06003
-7.0567e-48,0.04807,0.060043
-6.8857e-48,0.048065,0.060054
-6.6785e-48,0.048063,0.060063
-6.4341e-48,0.048063,0.060071
-6.1516e-48,0.048064,0.060077
-5.8304e-48,0.048068,0.060082
-5.4697e-48,0.048074,0.060086
-5.0692e-48,0.048081,0.060089
-4.6285e-48,0.048089,0.060091
-4.1473e-48,0.048098,0.060093
-3.6257e-48,0.048108,0.060094
-3.0637e-48,0.048119,0.060095
-2.4617e-48,0.04813,0.060095
-1.82e-48,0.048142,0.060096
-1.1394e-48,0.048153,0.060097
-4.2073e-49,0.048165,0.060097
3.3507e-49,0.048177,0.060098
1.1267e-48,0.048189,0.060099
1.9528e-48,0.048201,0.0601
2.8117e-48,0.048212,0.060102
3.7015e-48,0.048223,0.060103
4.6201e-48,0.048233,0.060105
5.5653e-48,0.048243,0.060107
6.5345e-48,0.048252,0.060109
7.5251e-48,0.04826,0.060112
8.5339e-48,0.048268,0.060115
9.558e-48,0.048276,0.060118
1.0594e-47,0.048282,0.060121
1.1638e-47,0.048288,0.060124
1.2686e-47,0.048293,0.060128
1.3735e-47,0.048298,0.060131
1.478e-47,0.048302,0.060135
1.5816e-47,0.048305,0.060138
1.6839e-47,0.048308,0.060141
1.7845e-47,0.04831,0.060145
1.8828e-47,0.048312,0.060147
1.9784e-47,0.048313,0.06015
2.0706e-47,0.048314,0.060153
2.1591e-47,0.048315,0.060155
2.2431e-47,0.048315,0.060157
2.3222e-47,0.048315,0.060158
2.3958e-47,0.048315,0.060159
2.4634e-47,0.048314,0.060159
2.5243e-47,0.048314,0.060159
2.578e-47,0.048313,0.060158
2.624e-47,0.048312,0.060157
2.6615e-47,0.048312,0.060155
2.6902e-47,0.048311,0.060152
2.7094e-47,0.04831,0.060149
2.7186e-47,0.04831,0.060145
2.7173e-47,0.04831,0.06014
2.7048e-47,0.04831,0.060135
2.6809e-47,0.04831,0.060129
2.6449e-47,0.048311,0.060122
2.5965e-47,0.048312,0.060114
2.5352e-47,0.048313,0.060106
2.4606e-47,0.048314,0.060097
2.3724e-47,0.048316,0.060088
2.2702e-47,0.048318,0.060078
2.1538e-47,0.048321,0.060067
2.023e-47,0.048324,0.060056
1.8776e-47,0.048327,0.060044
1.7174e-47,0.04833,0.060031
1.5424e-47,0.048334,0.060018
1.3526e-47,0.048339,0.060005
1.1479e-47,0.048343,0.059991
9.2849e-48,0.048348,0.059977
6.9453e-48,0.048353,0.059962
4.4624e-48,0.048359,0.059947
1.8392e-48,0.048365,0.059932
-9.2058e-49,0.048371,0.059916
-3.8126e-48,0.048377,0.059901
-6.8315e-48,0.048384,0.059885
-9.9715e-48,0.04839,0.059869
-1.3226e-47,0.048397,0.059853
-1.6587e-47,0.048404,0.059837
-2.0046e-47,0.048411,0.059821
-2.3595e-47,0.048417,0.059805
-2.7223e-47,0.048424,0.059789
-3.092e-47,0.048431,0.059773
-3.4674e-47,0.048438,0.059758
-3.8472e-47,0.048445,0.059742
-4.2302e-47,0.048452,0.059727
-4.6149e-47,0.048458,0.059713
-4.9999e-47,0.048465,0.059698
-5.3837e-47,0.048471,0.059684
-5.7645e-47,0.048477,0.05967
-6.1409e-47,0.048482,0.059657
-6.5109e-47,0.048488,0.059644
-6.8728e-47,0.048493,0.059632
-7.2247e-47,0.048498,0.05962
-7.5648e-47,0.048503,0.059609
-7.891e-47,0.048507,0.059598
-8.2014e-47,0.048511,0.059588
-8.4939e-47,0.048514,0.059578
-8.7664e-47,0.048517,0.059569
-9.0169e-47,0.04852,0.059561
-9.2433e-47,0.048522,0.059553
-9.4435e-47,0.048524,0.059546
-9.6153e-47,0.048525,0.05954
-9.7567e-47,0.048526,0.059534
-9.8656e-47,0.048526,0.059529
-9.94e-47,0.048526,0.059525
-9.9778e-47,0.048526,0.059521
-9.9772e-47,0.048525,0.059518
-9.9362e-47,0.048523,0.059516
-9.853e-47,0.048521,0.059514
-9.7259e-47,0.048518,0.059513
-9.5531e-47,0.048514,0.059513
-9.3333e-47,0.04851,0.059513
-9.0648e-47,0.048505,0.059514
-8.7465e-47,0.0485,0.059515
-8.3772e-47,0.048494,0.059517
-7.9557e-47,0.048487,0.05952
-7.4814e-47,0.04848,0.059523
-6.9535e-47,0.048472,0.059526
-6.3714e-47,0.048463,0.05953
-5.7349e-47,0.048453,0.059534
-5.0439e-47,0.048443,0.059539
-4.2985e-47,0.048432,0.059544
-3.4989e-47,0.04842,0.059549
-2.6459e-47,0.048407,0.059554
-1.7401e-47,0.048393,0.05956
-7.8277e-48,0.048379,0.059566
2.2493e-48,0.048363,0.059572
1.2813e-47,0.048347,0.059578
2.3846e-47,0.04833,0.059584
3.5325e-47,0.048312,0.059591
4.7227e-47,0.048293,0.059597
5.9523e-47,0.048273,0.059603
7.2185e-47,0.048253,0.059609
8.5178e-47,0.048231,0.059615
9.8466e-47,0.048209,0.059621
1.1201e-46,0.048186,0.059627
1.2577e-46,0.048162,0.059633
1.397e-46,0.048137,0.059638
1.5375e-46,0.048112,0.059643
1.6786e-46,0.048086,0.059648
1.82e-46,0.048059,0.059653
1.9609e-46,0.048032,0.059658
2.1009e-46,0.048004,0.059662
2.2393e-46,0.047976,0.059666
2.3754e-46,0.047947,0.05967
