-4.0601e-14,0.045037,0.056724
-4.2567e-14,0.045149,0.056512
-4.4458e-14,0.045261,0.056304
-4.6262e-14,0.045373,0.056101
-4.7967e-14,0.045485,0.055902
-4.9563e-14,0.045598,0.055709
-5.1037e-14,0.04571,0.055521
-5.2377e-14,0.045822,0.055339
-5.3572e-14,0.045933,0.055163
-5.4608e-14,0.046045,0.054993
-5.5475e-14,0.046155,0.05483
-5.616e-14,0.046266,0.054672
-5.6652e-14,0.046375,0.054522
-5.6939e-14,0.046483,0.054379
-5.701e-14,0.046591,0.054242
-5.6853e-14,0.046697,0.054113
-5.6459e-14,0.046802,0.05399
-5.5818e-14,0.046906,0.053875
-5.4919e-14,0.047009,0.053767
-5.3754e-14,0.04711,0.053666
-5.2314e-14,0.047209,0.053572
-5.0592e-14,0.047307,0.053485
-4.858e-14,0.047403,0.053405
-4.6272e-14,0.047497,0.053332
-4.3664e-14,0.047589,0.053266
-4.0751e-14,0.047679,0.053207
-3.753e-14,0.047768,0.053154
-3.3999e-14,0.047854,0.053108
-3.0156e-14,0.047938,0.053067
-2.6002e-14,0.048019,0.053033
-2.1538e-14,0.048099,0.053005
-1.6767e-14,0.048176,0.052982
-1.1693e-14,0.048251,0.052965
-6.3229e-15,0.048323,0.052953
-6.6233e-16,0.048393,0.052946
5.2797e-15,0.048461,0.052943
1.1493e-14,0.048526,0.052945
1.7966e-14,0.048588,0.052951
2.4684e-14,0.048648,0.052961
3.1634e-14,0.048706,0.052975
3.8798e-14,0.048761,0.052991
4.6158e-14,0.048813,0.053012
5.3694e-14,0.048863,0.053034
6.1384e-14,0.04891,0.05306
6.9204e-14,0.048955,0.053088
7.7129e-14,0.048997,0.053118
8.5133e-14,0.049037,0.053149
9.3186e-14,0.049074,0.053183
1.0126e-13,0.049109,0.053217
1.0932e-13,0.049142,0.053253
1.1734e-13,0.049172,0.053289
1.2527e-13,0.049199,0.053326
1.3309e-13,0.049224,0.053363
1.4076e-13,0.049247,0.053401
1.4824e-13,0.049267,0.053439
1.5548e-13,0.049285,0.053476
1.6246e-13,0.049301,0.053513
1.6912e-13,0.049314,0.05355
1.7542e-13,0.049325,0.053585
1.8132e-13,0.049334,0.05362
1.8678e-13,0.04934,0.053654
1.9176e-13,0.049345,0.053687
1.962e-13,0.049347,0.053719
2.0008e-13,0.049347,0.053749
2.0333e-13,0.049344,0.053778
2.0592e-13,0.04934,0.053805
2.078e-13,0.049333,0.053831
2.0894e-13,0.049324,0.053854
2.0929e-13,0.049314,0.053877
2.0881e-13,0.049301,0.053897
2.0746e-13,0.049286,0.053916
2.052e-13,0.049269,0.053932
2.0201e-13,0.04925,0.053947
1.9784e-13,0.049229,0.05396
1.9267e-13,0.049206,0.053971
1.8646e-13,0.049181,0.053981
1.7919e-13,0.049155,0.053988
1.7084e-13,0.049126,0.053993
1.6139e-13,0.049096,0.053997
1.5082e-13,0.049064,0.053999
1.3912e-13,0.04903,0.053999
1.2628e-13,0.048994,0.053997
1.1229e-13,0.048956,0.053994
9.7169e-14,0.048917,0.053989
8.0907e-14,0.048876,0.053983
6.3516e-14,0.048834,0.053975
4.5012e-14,0.04879,0.053965
2.5416e-14,0.048744,0.053954
4.751e-15,0.048697,0.053942
-1.695e-14,0.048648,0.053929
-3.9652e-14,0.048598,0.053915
-6.3311e-14,0.048546,0.053899
-8.7878e-14,0.048493,0.053882
-1.133e-13,0.048439,0.053865
-1.3952e-13,0.048383,0.053847
-1.6646e-13,0.048326,0.053827
-1.9406e-13,0.048268,0.053808
-2.2223e-13,0.048209,0.053787
-2.5088e-13,0.048148,0.053766
-2.7994e-13,0.048086,0.053744
-3.0929e-13,0.048024,0.053722
-3.3884e-13,0.04796,0.0537
-3.6848e-13,0.047896,0.053677
-3.9808e-13,0.04783,0.053653
-4.2753e-13,0.047764,0.05363
-4.567e-13,0.047697,0.053606
-4.8547e-13,0.047629,0.053582
-5.1368e-13,0.047561,0.053558
-5.4121e-13,0.047492,0.053534
