1.489e-121,0.0375,0.067282
1.5082e-121,0.037914,0.067082
1.5222e-121,0.038326,0.066883
1.5307e-121,0.038734,0.066686
1.5335e-121,0.039138,0.066491
1.5302e-121,0.039537,0.066297
1.5205e-121,0.039932,0.066106
1.5043e-121,0.04032,0.065917
1.4811e-121,0.040702,0.06573
1.4508e-121,0.041077,0.065546
1.4132e-121,0.041445,0.065365
1.368e-121,0.041805,0.065186
1.315e-121,0.042157,0.06501
1.2541e-121,0.0425,0.064837
1.1851e-121,0.042834,0.064668
1.108e-121,0.043158,0.064501
1.0226e-121,0.043473,0.064338
9.2878e-122,0.043778,0.064179
8.2663e-122,0.044073,0.064023
7.1611e-122,0.044357,0.063871
5.9725e-122,0.044631,0.063722
4.7013e-122,0.044894,0.063577
3.3484e-122,0.045146,0.063436
1.9154e-122,0.045388,0.063299
4.0412e-123,0.045619,0.063166
-1.1832e-122,0.045839,0.063037
-2.844e-122,0.046048,0.062912
-4.575e-122,0.046247,0.062792
-6.3728e-122,0.046435,0.062675
-8.2333e-122,0.046612,0.062562
-1.0152e-121,0.04678,0.062454
-1.2124e-121,0.046937,0.06235
-1.4145e-121,0.047085,0.062251
-1.6207e-121,0.047223,0.062156
-1.8306e-121,0.047352,0.062065
-2.0434e-121,0.047472,0.061979
-2.2584e-121,0.047584,0.061897
-2.4749e-121,0.047687,0.06182
-2.692e-121,0.047782,0.061747
-2.9089e-121,0.04787,0.061678
-3.1248e-121,0.04795,0.061614
-3.3386e-121,0.048024,0.061555
-3.5495e-121,0.048091,0.0615
-3.7564e-121,0.048152,0.061449
-3.9583e-121,0.048208,0.061403
-4.1541e-121,0.048259,0.061361
-4.3428e-121,0.048304,0.061324
-4.5232e-121,0.048346,0.061291
-4.6942e-121,0.048383,0.061262
-4.8546e-121,0.048417,0.061238
-5.0033e-121,0.048448,0.061218
-5.1391e-121,0.048476,0.061202
-5.2608e-121,0.048501,0.06119
-5.3673e-121,0.048524,0.061182
-5.4572e-121,0.048546,0.061177
-5.5295e-121,0.048566,0.061177
-5.5831e-121,0.048585,0.061181
-5.6166e-121,0.048604,0.061188
-5.6292e-121,0.048621,0.061198
-5.6195e-121,0.048639,0.061213
-5.5867e-121,0.048657,0.06123
-5.5297e-121,0.048675,0.06125
-5.4475e-121,0.048693,0.061274
-5.3392e-121,0.048713,0.061301
-5.204e-121,0.048733,0.06133
-5.0411e-121,0.048754,0.061362
-4.8498e-121,0.048777,0.061396
-4.6295e-121,0.048801,0.061433
-4.3796e-121,0.048826,0.061473
-4.0997e-121,0.048853,0.061514
-3.7894e-121,0.048882,0.061557
-3.4485e-121,0.048912,0.061602
-3.0769e-121,0.048945,0.061649
-2.6746e-121,0.048979,0.061697
-2.2416e-121,0.049015,0.061747
-1.7782e-121,0.049053,0.061798
-1.2848e-121,0.049093,0.06185
-7.6199e-122,0.049135,0.061902
-2.103e-122,0.049179,0.061956
3.694e-122,0.049225,0.062011
9.7616e-122,0.049272,0.062065
1.6088e-121,0.049322,0.062121
2.2662e-121,0.049373,0.062176
2.9467e-121,0.049426,0.062232
3.6488e-121,0.04948,0.062288
4.3708e-121,0.049536,0.062344
5.1106e-121,0.049593,0.062399
5.8662e-121,0.049652,0.062454
6.6353e-121,0.049711,0.062509
7.4154e-121,0.049772,0.062563
8.2039e-121,0.049834,0.062617
8.9981e-121,0.049896,0.06267
9.795e-121,0.04996,0.062722
1.0592e-120,0.050023,0.062774
1.1385e-120,0.050088,0.062824
1.217e-120,0.050152,0.062874
1.2946e-120,0.050216,0.062922
1.3707e-120,0.050281,0.062969
1.4451e-120,0.050345,0.063016
1.5172e-120,0.050409,0.063061
1.5868e-120,0.050472,0.063104
1.6533e-120,0.050535,0.063147
1.7165e-120,0.050597,0.063189
